post_slug,image_position,image_path,current_alt,status,proposed_alt,confidence,reasoning
figma-to-react-buttons,3,/blog/assets/figma-to-react-buttons/img-3.webp,,missing,Square Buttons design work featured in the article,high,Person name from heading
figma-to-react-buttons,4,/blog/assets/figma-to-react-buttons/img-4.webp,,missing,Action Buttons design work featured in the article,high,Person name from heading
figma-tutorial-instances-management,0,/blog/covers/figma-tutorial-instances-management.webp,Figma components tutorial: the management for Instances,generic-templated,"Explore the advantages and limitations of swapping hidden layers and detaching a component for a new master design, inspired by Userpic design item",medium,Cover from frontmatter description
figma-tutorial-instances-management,1,/blog/assets/figma-tutorial-instances-management/img-1.webp,,missing,Design example illustrating meet the userpic,medium,Generic heading-based alt
figma-tutorial-instances-management,2,/blog/assets/figma-tutorial-instances-management/img-2.webp,,missing,Design example illustrating component by the instance,medium,Generic heading-based alt
figma-tutorial-instances-management,3,/blog/assets/figma-tutorial-instances-management/img-3.webp,,missing,Design example illustrating hidden layers inside the master component,medium,Generic heading-based alt
filter-ui-design,0,/blog/covers/filter-ui-design.webp,Filter UI Design: Tips and best practices for filtering UX flow,generic-templated,"A practical guide to filter UI: anatomy, sidebar vs top bar layouts, mobile patterns, and the rules that decide whether users find what they want",medium,Cover from frontmatter description
filter-ui-design,1,/blog/assets/filter-ui-design/img-1.svg,Filters UI UX design anatomy components prototyping,duplicate,Filter example illustrating input fields,medium,Generic heading-based alt
filter-ui-design,2,/blog/assets/filter-ui-design/img-2.svg,Filters UI UX design anatomy components prototyping,duplicate,Material Me design work featured in the article,high,Person attribution detected
filter-ui-design,3,/blog/assets/filter-ui-design/img-3.svg,Filters UI UX design anatomy components prototyping,duplicate,Filter example illustrating checkboxes,medium,Generic heading-based alt
filter-ui-design,4,/blog/assets/filter-ui-design/img-4.svg,Tips for selecting the UI / UX agency for application design and development,duplicate,Filter example illustrating radio buttons,medium,Generic heading-based alt
filter-ui-design,5,/blog/assets/filter-ui-design/img-5.svg,Tips for selecting the UI / UX agency for application design and development,duplicate,Filter example illustrating sliders,medium,Generic heading-based alt
filter-ui-design,6,/blog/assets/filter-ui-design/img-6.svg,Tips for selecting the UI / UX agency for application design and development,duplicate,Filter example illustrating toggle switches,medium,Generic heading-based alt
filter-ui-design,7,/blog/assets/filter-ui-design/img-7.svg,Tips for selecting the UI / UX agency for application design and development,duplicate,Filter example illustrating chips,medium,Generic heading-based alt
filter-ui-design,8,/blog/assets/filter-ui-design/img-8.svg,Tips for selecting the UI / UX agency for application design and development,duplicate,Filter example illustrating counters,medium,Generic heading-based alt
filter-ui-design,9,/blog/assets/filter-ui-design/img-9.svg,Tips for selecting the UI / UX agency for application design and development,duplicate,Filter example illustrating clear/reset buttons,medium,Generic heading-based alt
freelance-hourly-rate,0,/blog/covers/freelance-hourly-rate.webp,Freelancer guide: how to switch from Fixed-Price to a Hourly Rate,generic-templated,Set a fair hourly rate to prevent scope creep and ensure projects stay within budget despite client changes,medium,Cover from frontmatter description
freelance-hourly-rate,1,/blog/assets/freelance-hourly-rate/img-1.webp,How to design a landing page - Call to action,duplicate,Design example illustrating pros and cons of a hourly rate,medium,Generic heading-based alt
freelance-hourly-rate,2,/blog/assets/freelance-hourly-rate/img-2.webp,How to design a landing page - Call to action,duplicate,Design example illustrating calculating a minimum hourly rate,medium,Generic heading-based alt
genius-ux-design-inventions,1,/blog/assets/genius-ux-design-inventions/img-1.webp,Snapchat's Story,short,Design example illustrating snapchat's story,medium,Generic heading-based alt
genius-ux-design-inventions,3,/blog/assets/genius-ux-design-inventions/img-3.webp,Online Payment Systems,short,Online Payment Systems design work featured in the article,high,Person name from heading
guest-article-for-web-development,0,/blog/covers/guest-article-for-web-development.webp,The Complete Guide to Guest Posting for Web Development Companies,generic-templated,Learn how to leverage guest posting for web development companies,medium,Cover from frontmatter description
guest-posting-opportunities,0,/blog/covers/guest-posting-opportunities.webp,How to Find Guest Posting Opportunities in 2025: A Comprehensive Guide,generic-templated,Learn effective ways for finding guest posting opportunities in 2025,medium,Cover from frontmatter description
guest-posting-opportunities,1,/blog/assets/guest-posting-opportunities/img-1.webp,,missing,,needs-human-review,Insufficient context for safe generation
guest-posting-opportunities,2,/blog/assets/guest-posting-opportunities/img-2.webp,,missing,Brian Dean design work featured in the article,high,Person attribution detected
guest-posting-opportunities,3,/blog/assets/guest-posting-opportunities/img-3.webp,,missing,Design example illustrating what is guest posting?,medium,Generic heading-based alt
guest-posting-opportunities,4,/blog/assets/guest-posting-opportunities/img-4.webp,,missing,Competitor Backlink Analysis design work featured in the article,high,Person name from heading
guest-posting-opportunities,5,/blog/assets/guest-posting-opportunities/img-5.webp,,missing,Competitor Backlink Analysis design work featured in the article,high,Person name from heading
how-to-3d-animate-scroll,1,/blog/assets/how-to-3d-animate-scroll/img-1.webp,,missing,Design example illustrating the basic concept of such animation,medium,Generic heading-based alt
how-to-3d-animate-scroll,2,/blog/assets/how-to-3d-animate-scroll/img-2.webp,,missing,Design example illustrating step 3. the final touch –preloading images,medium,Generic heading-based alt
how-to-cancel-adobe-subscription-without-fees,0,/blog/covers/how-to-cancel-adobe-subscription-without-fees.webp,How to cancel Adobe subscription without fees,duplicate,Adobe is holding designers hostage with their subscription fees,medium,Cover from frontmatter description
how-to-cancel-adobe-subscription-without-fees,1,/blog/assets/how-to-cancel-adobe-subscription-without-fees/img-1.webp,How to cancel Adobe subscription without fees,duplicate,Design example illustrating adobe has turned into a hostage situation,medium,Generic heading-based alt
how-to-cancel-adobe-subscription-without-fees,2,/blog/assets/how-to-cancel-adobe-subscription-without-fees/img-2.webp,,missing,Design example illustrating the trick to cancel adobe without paying the fee,medium,Generic heading-based alt
how-to-design-a-ui-kit-foundation,8,/blog/assets/how-to-design-a-ui-kit-foundation/img-8.webp,UI kit style guide: Density and layout rules for real SaaS screens,generic-templated,How to design a example illustrating layout scaffolding,medium,Generic heading-based alt
how-to-design-dialogs,1,/blog/assets/how-to-design-dialogs/img-1.webp,,missing,Design anatomy diagram with key parts labeled,high,Anatomy heading
how-to-design-dialogs,3,/blog/assets/how-to-design-dialogs/img-3.webp,,missing,Design example illustrating destructive flows: safe design for dangerous actions,medium,Generic heading-based alt
how-to-design-dialogs,4,/blog/assets/how-to-design-dialogs/img-4.webp,,missing,"Design error dialogs: recovery, not blame shown in example",high,State or variant from heading
how-to-design-dialogs,5,/blog/assets/how-to-design-dialogs/img-5.webp,,missing,Design example illustrating update and progress dialogs,medium,Generic heading-based alt
how-to-design-dialogs,6,/blog/assets/how-to-design-dialogs/img-6.webp,,missing,Design example illustrating confirmation dialogs after update,medium,Generic heading-based alt
how-to-design-dialogs,7,/blog/assets/how-to-design-dialogs/img-7.webp,,missing,Design example illustrating dialogs for preferences or settings,medium,Generic heading-based alt
how-to-enhance-email-security,0,/blog/covers/how-to-enhance-email-security.webp,Best practices for keeping your inbox safe and enhance email security,generic-templated,Protect your inbox with top email security best practices,medium,Cover from frontmatter description
how-to-enhance-email-security,2,/blog/assets/how-to-enhance-email-security/img-2.webp,Phishing account concept,short,Design example illustrating be careful with attachments and suspicious links,medium,Generic heading-based alt
how-to-get-graphic-design-clients,0,/blog/covers/how-to-get-graphic-design-clients.webp,How To Get More Graphic Design Clients: A Step-by-step Guide for Freelancers ,generic-templated,Learn how to get graphic design clients with this step-by-step guide for freelancers,medium,Cover from frontmatter description
how-to-replace-onboarding-with-contextual-help,1,/blog/assets/how-to-replace-onboarding-with-contextual-help/img-1.webp,,missing,Design example illustrating why touch onboarding at all,medium,Generic heading-based alt
how-to-replace-onboarding-with-contextual-help,2,/blog/assets/how-to-replace-onboarding-with-contextual-help/img-2.webp,,missing,Design example illustrating the mistake: treating learning as a gate,medium,Generic heading-based alt
how-to-replace-onboarding-with-contextual-help,3,/blog/assets/how-to-replace-onboarding-with-contextual-help/img-3.webp,,missing,"Design example illustrating the principle: help on demand, in context",medium,Generic heading-based alt
how-to-replace-onboarding-with-contextual-help,4,/blog/assets/how-to-replace-onboarding-with-contextual-help/img-4.webp,,missing,Design example illustrating the help ladder: three levels that scale,medium,Generic heading-based alt
how-to-replace-onboarding-with-contextual-help,5,/blog/assets/how-to-replace-onboarding-with-contextual-help/img-5.webp,,missing,Design example illustrating triggers: how to show hints only when needed,medium,Generic heading-based alt
how-to-replace-onboarding-with-contextual-help,6,/blog/assets/how-to-replace-onboarding-with-contextual-help/img-6.webp,,missing,Design example illustrating measurement: keep it out of opinion land,medium,Generic heading-based alt
how-to-study-saas-dashboard-in-the-ai-era,1,/blog/assets/how-to-study-saas-dashboard-in-the-ai-era/img-1.webp,,missing,How to study SaaS dashboard usage example showing why saas dashboard examples matter more today,medium,Use case heading
how-to-study-saas-dashboard-in-the-ai-era,2,/blog/assets/how-to-study-saas-dashboard-in-the-ai-era/img-2.webp,,missing,How to study SaaS dashboard example illustrating what makes a saas dashboard worth studying,medium,Generic heading-based alt
how-to-study-saas-dashboard-in-the-ai-era,3,/blog/assets/how-to-study-saas-dashboard-in-the-ai-era/img-3.webp,,missing,How to study SaaS dashboard example illustrating how to study dashboard patterns with more intent,medium,Generic heading-based alt
how-to-study-saas-dashboard-in-the-ai-era,4,/blog/assets/how-to-study-saas-dashboard-in-the-ai-era/img-4.webp,,missing,How to study SaaS dashboard example illustrating seven dimensions that deserve the most attention,medium,Generic heading-based alt
how-to-study-saas-dashboard-in-the-ai-era,5,/blog/assets/how-to-study-saas-dashboard-in-the-ai-era/img-5.webp,,missing,How to study SaaS dashboard example illustrating why ai makes pattern literacy even more valuable,medium,Generic heading-based alt
how-to-swap-btc-to-eth-with-thorswap,3,/blog/assets/how-to-swap-btc-to-eth-with-thorswap/img-3.webp,,missing,Design example illustrating thorswap is for cross-chain swaps in thorchain,medium,Generic heading-based alt
how-to-use-ai-ui-inspiration-to-design-faster-without-copying-blindly,4,/blog/assets/how-to-use-ai-ui-inspiration-to-design-faster-without-copying-blindly/img-4.webp,,missing,"How to use AI example illustrating rebuild in figma, stress test it after",medium,Generic heading-based alt
how-to-use-ai-ui-inspiration-to-design-faster-without-copying-blindly,5,/blog/assets/how-to-use-ai-ui-inspiration-to-design-faster-without-copying-blindly/img-5.webp,,missing,"How to use AI example illustrating use ai inspiration for speed, then decide like a human",medium,Generic heading-based alt
input-ui-design,1,/blog/assets/input-ui-design/img-1.svg,Input UI UX design tutorial – Label,generic-templated,Input anatomy diagram with key parts labeled,high,Anatomy heading
input-ui-design,2,/blog/assets/input-ui-design/img-2.svg,Input UI UX design tutorial – Placeholder,generic-templated,Input example illustrating label,medium,Generic heading-based alt
input-ui-design,3,/blog/assets/input-ui-design/img-3.svg,Input UI UX design tutorial – Icons usage,generic-templated,Input example illustrating placeholder,medium,Generic heading-based alt
input-ui-design,4,/blog/assets/input-ui-design/img-4.svg,Input UI UX design tutorial – Input Box,generic-templated,Input example illustrating icon,medium,Generic heading-based alt
input-ui-design,5,/blog/assets/input-ui-design/img-5.svg,Input UI UX design tutorial – Reset Control,generic-templated,Input example illustrating input box,medium,Generic heading-based alt
input-ui-design,6,/blog/assets/input-ui-design/img-6.svg,Input UI UX design tutorial – Help/Hint Text,generic-templated,Input example illustrating reset control,medium,Generic heading-based alt
input-ui-design,7,/blog/assets/input-ui-design/img-7.svg,Input UI UX design tutorial – Character Counter,generic-templated,Input example illustrating help/hint text,medium,Generic heading-based alt
input-ui-design,8,/blog/assets/input-ui-design/img-8.svg,Input Field UI UX design tutorial – Default State,generic-templated,Input default state shown in example,high,State or variant from heading
input-ui-design,9,/blog/assets/input-ui-design/img-9.svg,Input Field UI UX design tutorial – Hovered State,generic-templated,Input hovered state shown in example,high,State or variant from heading
input-ui-design,10,/blog/assets/input-ui-design/img-10.svg,Input Field UI UX design tutorial – Focused State,generic-templated,Input focused state shown in example,high,State or variant from heading
input-ui-design,11,/blog/assets/input-ui-design/img-11.svg,Input Field UI UX design tutorial – Success State,generic-templated,Input success state shown in example,high,State or variant from heading
input-ui-design,12,/blog/assets/input-ui-design/img-12.svg,Input Field UI UX design tutorial – Error State,generic-templated,Input error state shown in example,high,State or variant from heading
input-ui-design,13,/blog/assets/input-ui-design/img-13.svg,Input Field UI UX design tutorial – Disabled State,generic-templated,Input disabled state shown in example,high,State or variant from heading
landing-page-design-tips-for-startups,2,/blog/assets/landing-page-design-tips-for-startups/img-2.webp,,missing,Design example illustrating exposition - tell people what your product is and what it does,medium,Generic heading-based alt
landing-page-design-tips-for-startups,3,/blog/assets/landing-page-design-tips-for-startups/img-3.webp,,missing,Design example illustrating results - show what people get when they use it,medium,Generic heading-based alt
landing-page-design-tips-for-startups,4,/blog/assets/landing-page-design-tips-for-startups/img-4.webp,,missing,Design example illustrating call to action - make it easy to act,medium,Generic heading-based alt
landing-page-design-tips-for-startups,5,/blog/assets/landing-page-design-tips-for-startups/img-5.webp,,missing,Design anatomy diagram with key parts labeled,high,Anatomy heading
latest-18-resources-boost-efficiency,1,/blog/assets/latest-18-resources-boost-efficiency/img-1.webp,,missing,"Design example illustrating hey, designers and developers",medium,Generic heading-based alt
latest-18-resources-boost-efficiency,2,/blog/assets/latest-18-resources-boost-efficiency/img-2.webp,,missing,Design usage example showing simple css button examples,medium,Use case heading
latest-18-resources-boost-efficiency,3,/blog/assets/latest-18-resources-boost-efficiency/img-3.webp,,missing,Design example illustrating freelancer's annual income report,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,4,/blog/assets/latest-18-resources-boost-efficiency/img-4.webp,,missing,More Graphics design work featured in the article,high,Person name from heading
latest-18-resources-boost-efficiency,5,/blog/assets/latest-18-resources-boost-efficiency/img-5.webp,,missing,Primer Prism design work featured in the article,high,Person name from heading
latest-18-resources-boost-efficiency,6,/blog/assets/latest-18-resources-boost-efficiency/img-6.webp,,missing,Design example illustrating mona & hubot sans ofl,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,7,/blog/assets/latest-18-resources-boost-efficiency/img-7.webp,,missing,Design example illustrating html.to.design plugin,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,8,/blog/assets/latest-18-resources-boost-efficiency/img-8.webp,,missing,Lucide Icon Toolkit design work featured in the article,high,Person name from heading
latest-18-resources-boost-efficiency,9,/blog/assets/latest-18-resources-boost-efficiency/img-9.webp,,missing,Doodle Icons design work featured in the article,high,Person name from heading
latest-18-resources-boost-efficiency,10,/blog/assets/latest-18-resources-boost-efficiency/img-10.webp,,missing,Design example illustrating chromeography,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,11,/blog/assets/latest-18-resources-boost-efficiency/img-11.webp,,missing,Design example illustrating palette,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,12,/blog/assets/latest-18-resources-boost-efficiency/img-12.webp,,missing,Nolibox Creator design work featured in the article,high,Person name from heading
latest-18-resources-boost-efficiency,13,/blog/assets/latest-18-resources-boost-efficiency/img-13.webp,,missing,Design example illustrating tylify,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,14,/blog/assets/latest-18-resources-boost-efficiency/img-14.webp,,missing,Atlas Icons design work featured in the article,high,Person name from heading
latest-18-resources-boost-efficiency,15,/blog/assets/latest-18-resources-boost-efficiency/img-15.webp,,missing,Design example illustrating startups.fyi,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,16,/blog/assets/latest-18-resources-boost-efficiency/img-16.webp,,missing,Design example illustrating confluence.vc,medium,Generic heading-based alt
latest-18-resources-boost-efficiency,17,/blog/assets/latest-18-resources-boost-efficiency/img-17.webp,,missing,Frontend Mini Challenges design work featured in the article,high,Person name from heading
latest-18-resources-boost-efficiency,18,/blog/assets/latest-18-resources-boost-efficiency/img-18.webp,,missing,Open Sauce Fonts design work featured in the article,high,Person name from heading
launching-saas-with-zero-investments,1,/blog/assets/launching-saas-with-zero-investments/img-1.webp,Keep Pushing Forward,short,Design example illustrating the bottom line: keep pushing forward,medium,Generic heading-based alt
link-building-for-startups,0,/blog/covers/link-building-for-startups.webp,Link Building for Startups: Best Practices to Follow in 2025,generic-templated,Discover the best link building strategies for startups in 2025,medium,Cover from frontmatter description
liquid-glass-design-explained-a-practical-guide,0,/blog/covers/liquid-glass-design-explained-a-practical-guide.webp,Liquid glass design explained: a practical guide,generic-templated,"Liquid glass is a layered surface that keeps the background perceptible, keeps content stable, and behaves predictably across tiers, states, and stress tests",medium,Cover from frontmatter description
liquid-glass-design-explained-a-practical-guide,12,/blog/assets/liquid-glass-design-explained-a-practical-guide/img-12.webp,,missing,Design example illustrating get the liquid glass ui playbook,medium,Generic heading-based alt
marketing-dashboard-ui-design-guide,0,/blog/covers/marketing-dashboard-ui-design-guide.webp,"Marketing dashboard UI design guide: Layouts, chart types, and mobile optimization",generic-templated,Build marketing dashboards that show ROI at a glance,medium,Cover from frontmatter description
marketing-dashboard-ui-design-guide,1,/blog/assets/marketing-dashboard-ui-design-guide/img-1.webp,,missing,Marketing dashboard example illustrating why dashboard design matters,medium,Generic heading-based alt
marketing-dashboard-ui-design-guide,2,/blog/assets/marketing-dashboard-ui-design-guide/img-2.webp,,missing,Marketing dashboard anatomy diagram with key parts labeled,high,Anatomy heading
marketing-dashboard-ui-design-guide,4,/blog/assets/marketing-dashboard-ui-design-guide/img-4.webp,,missing,Bayu Sasmita design work featured in the article,high,Person attribution detected
marketing-dashboard-ui-design-guide,5,/blog/assets/marketing-dashboard-ui-design-guide/img-5.webp,,missing,Delisa Agency design work featured in the article,high,Person attribution detected
marketing-dashboard-ui-design-guide,6,/blog/assets/marketing-dashboard-ui-design-guide/img-6.webp,,missing,Vetrick Wilsen design work featured in the article,high,Person attribution detected
marketing-dashboard-ui-design-guide,7,/blog/assets/marketing-dashboard-ui-design-guide/img-7.webp,,missing,Juliette Lagache design work featured in the article,high,Person attribution detected
mastering-javascript,1,/blog/assets/mastering-javascript/img-1.webp,Javascript Date And Time code,duplicate,Design example illustrating javascript date and time,medium,Generic heading-based alt
mastering-javascript,2,/blog/assets/mastering-javascript/img-2.webp,Javascript Date And Time code,duplicate,Design example illustrating javascript date and time,medium,Generic heading-based alt
mastering-javascript,3,/blog/assets/mastering-javascript/img-3.webp,Javascript Date And Time code,duplicate,Design example illustrating javascript date and time,medium,Generic heading-based alt
mastering-javascript,4,/blog/assets/mastering-javascript/img-4.webp,String Manipulation Functions,duplicate,String Manipulation Functions design work featured in the article,high,Person name from heading
mastering-javascript,5,/blog/assets/mastering-javascript/img-5.webp,String Manipulation Functions,duplicate,String Manipulation Functions design work featured in the article,high,Person name from heading
mastering-javascript,6,/blog/assets/mastering-javascript/img-6.webp,String Manipulation Functions,duplicate,String Manipulation Functions design work featured in the article,high,Person name from heading
mastering-javascript,7,/blog/assets/mastering-javascript/img-7.webp,The Foreach Function,short,The Foreach Function design work featured in the article,high,Person name from heading
mastering-javascript,9,/blog/assets/mastering-javascript/img-9.webp,Image from React,short,Design example illustrating front-end development,medium,Generic heading-based alt
material-design-redesigned,1,/blog/assets/material-design-redesigned/img-1.webp,,missing,The tiny example illustrating it's time to material design redesign,medium,Generic heading-based alt
material-design-redesigned,2,/blog/assets/material-design-redesigned/img-2.webp,,missing,The tiny example illustrating a modern typeface,medium,Generic heading-based alt
material-design-redesigned,3,/blog/assets/material-design-redesigned/img-3.webp,,missing,The tiny example illustrating ‍shadows with reflections,medium,Generic heading-based alt
material-design-redesigned,4,/blog/assets/material-design-redesigned/img-4.webp,,missing,The tiny example illustrating ‍buttons with presets,medium,Generic heading-based alt
material-design-redesigned,5,/blog/assets/material-design-redesigned/img-5.webp,,missing,The tiny example illustrating non-standard rounding,medium,Generic heading-based alt
material-design-redesigned,6,/blog/assets/material-design-redesigned/img-6.webp,,missing,The tiny example illustrating tab bars with adjustable fab,medium,Generic heading-based alt
material-design-redesigned,7,/blog/assets/material-design-redesigned/img-7.webp,,missing,The tiny example illustrating inputs for all occasions,medium,Generic heading-based alt
material-design-redesigned,8,/blog/assets/material-design-redesigned/img-8.webp,,missing,The tiny example illustrating inputs for all occasions,medium,Generic heading-based alt
material-design-redesigned,9,/blog/assets/material-design-redesigned/img-9.webp,,missing,The tiny example illustrating detailed and fancy tables,medium,Generic heading-based alt
material-design-redesigned,10,/blog/assets/material-design-redesigned/img-10.webp,,missing,The tiny example illustrating stylized pickers,medium,Generic heading-based alt
material-design-redesigned,11,/blog/assets/material-design-redesigned/img-11.webp,,missing,The tiny example illustrating lots of ready-made presets,medium,Generic heading-based alt
material-design-redesigned,12,/blog/assets/material-design-redesigned/img-12.webp,,missing,The tiny example illustrating on the widgets page,medium,Generic heading-based alt
material-design-redesigned,13,/blog/assets/material-design-redesigned/img-13.webp,,missing,The tiny example illustrating on the templates page,medium,Generic heading-based alt
material-nextjs-ui-kit,1,/blog/assets/material-nextjs-ui-kit/img-1.webp,Material UI Kit Built with Next.js and Tailwind CSS,duplicate,Design example illustrating highly customizable,medium,Generic heading-based alt
material-nextjs-ui-kit,2,/blog/assets/material-nextjs-ui-kit/img-2.webp,Material UI Kit Built with Next.js and Tailwind CSS,duplicate,Design example illustrating fast load times,medium,Generic heading-based alt
material-nextjs-ui-kit,3,/blog/assets/material-nextjs-ui-kit/img-3.webp,Material UI Kit Built with Next.js and Tailwind CSS,duplicate,Design example illustrating seo friendly,medium,Generic heading-based alt
notifications-ui-design,0,/blog/covers/notifications-ui-design.webp,"Notifications UI Design: Best practices, UX tips and popular use cases",generic-templated,Notifications drive engagement when designed right and churn when not,medium,Cover from frontmatter description
notifications-ui-design,18,/blog/assets/notifications-ui-design/img-18.svg,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating placement and visibility,medium,Generic heading-based alt
notifications-ui-design,19,/blog/assets/notifications-ui-design/img-19.svg,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating let users personalize,medium,Generic heading-based alt
notifications-ui-design,20,/blog/assets/notifications-ui-design/img-20.svg,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating use meaningful icons,medium,Generic heading-based alt
notifications-ui-design,21,/blog/assets/notifications-ui-design/img-21.svg,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating timing and frequency,medium,Generic heading-based alt
notifications-ui-design,22,/blog/assets/notifications-ui-design/img-22.webp,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating close the loop with feedback,medium,Generic heading-based alt
notifications-ui-design,23,/blog/assets/notifications-ui-design/img-23.webp,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating use motion with intent,medium,Generic heading-based alt
notifications-ui-design,24,/blog/assets/notifications-ui-design/img-24.webp,Notifications UI UX design tutorial and best practices,duplicate,Arthur Arapov design work featured in the article,high,Person attribution detected
notifications-ui-design,25,/blog/assets/notifications-ui-design/img-25.webp,Notifications UI UX design tutorial and best practices,duplicate,Oleg Frolov design work featured in the article,high,Person attribution detected
notifications-ui-design,26,/blog/assets/notifications-ui-design/img-26.webp,Notifications UI UX design tutorial and best practices,duplicate,Miguel Serra design work featured in the article,high,Person attribution detected
notifications-ui-design,27,/blog/assets/notifications-ui-design/img-27.webp,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating permission requests,medium,Generic heading-based alt
notifications-ui-design,28,/blog/assets/notifications-ui-design/img-28.webp,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating onboarding and welcome,medium,Generic heading-based alt
notifications-ui-design,29,/blog/assets/notifications-ui-design/img-29.webp,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating progress and completion,medium,Generic heading-based alt
notifications-ui-design,30,/blog/assets/notifications-ui-design/img-30.webp,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating update available,medium,Generic heading-based alt
notifications-ui-design,31,/blog/assets/notifications-ui-design/img-31.webp,Notifications UI UX design tutorial and best practices,duplicate,Notifications example illustrating upcoming event,medium,Generic heading-based alt
optimizing-digital-marketing,2,/blog/assets/optimizing-digital-marketing/img-2.webp,Image from Patagonia,short,Design example illustrating identifying demographics and psychographics,medium,Generic heading-based alt
optimizing-digital-marketing,4,/blog/assets/optimizing-digital-marketing/img-4.webp,Content Creation,short,Design example illustrating search engine optimization (seo),medium,Generic heading-based alt
pagination-ui-design,0,/blog/covers/pagination-ui-design.webp,Pagination UI design tutorial,generic-templated,Pagination decides whether users keep browsing or bounce,medium,Cover from frontmatter description
pagination-ui-design,2,/blog/assets/pagination-ui-design/img-2.webp,Pagination Best Practices by Uxcel.Learn how to bunch content in logical groups using pagination best practices,generic-templated,Pagination anatomy diagram with key parts labeled,high,Anatomy heading
pagination-ui-design,3,/blog/assets/pagination-ui-design/img-3.webp,,missing,Pagination anatomy diagram with key parts labeled,high,Anatomy heading
pagination-ui-design,5,/blog/assets/pagination-ui-design/img-5.webp,,missing,"Pagination states of pagination: active, disabled, and hover shown in example",high,State or variant from heading
pagination-ui-design,11,/blog/assets/pagination-ui-design/img-11.webp,https://www.heroui.com/docs/components/pagination,short,Pagination example illustrating usability tips for seamless navigation,medium,Generic heading-based alt
pricing-ui-design,0,/blog/covers/pricing-ui-design.webp,Pricing section UI design guide,generic-templated,Extensive tutorial how to design a pricing section that drives sales and conversions,medium,Cover from frontmatter description
pricing-ui-design,3,/blog/assets/pricing-ui-design/img-3.webp,G-Core pricing template,short,Pricing page example illustrating pricing page types,medium,Generic heading-based alt
pricing-ui-design,4,/blog/assets/pricing-ui-design/img-4.webp,ClarityLabs pricing cards,short,Dominik Tyka design work featured in the article,high,Person attribution detected
pricing-ui-design,5,/blog/assets/pricing-ui-design/img-5.webp,Flowbase pricing section,short,Pricing page example illustrating crm software,medium,Generic heading-based alt
real-ux-work-in-tech-companies,1,/blog/assets/real-ux-work-in-tech-companies/img-1.webp,,missing,Design example illustrating chapter 1: the hidden job nobody told you about,medium,Generic heading-based alt
real-ux-work-in-tech-companies,2,/blog/assets/real-ux-work-in-tech-companies/img-2.webp,,missing,Design example illustrating chapter 3: when a button takes 18 months,medium,Generic heading-based alt
real-ux-work-in-tech-companies,3,/blog/assets/real-ux-work-in-tech-companies/img-3.webp,,missing,Design example illustrating chapter 4: you are not an artist and that’s ok,medium,Generic heading-based alt
remote-productivity,1,/blog/assets/remote-productivity/img-1.webp,,missing,Design example illustrating plan your workday in advance,medium,Generic heading-based alt
remote-productivity,2,/blog/assets/remote-productivity/img-2.webp,,missing,Design example illustrating wake up early and tackle your most hard tasks first,medium,Generic heading-based alt
remote-productivity,3,/blog/assets/remote-productivity/img-3.webp,,missing,Design example illustrating create a focused environment around you,medium,Generic heading-based alt
remote-productivity,4,/blog/assets/remote-productivity/img-4.webp,,missing,Design example illustrating work in short bursts of intense productivity,medium,Generic heading-based alt
remote-productivity,5,/blog/assets/remote-productivity/img-5.webp,,missing,Design example illustrating take care of your health,medium,Generic heading-based alt
remote-productivity,6,/blog/assets/remote-productivity/img-6.webp,,missing,Design example illustrating optimize your workspace,medium,Generic heading-based alt
remote-productivity,7,/blog/assets/remote-productivity/img-7.webp,,missing,Design example illustrating surround yourself with proactive people,medium,Generic heading-based alt
remote-productivity,8,/blog/assets/remote-productivity/img-8.webp,,missing,Design example illustrating forget about multitasking,medium,Generic heading-based alt
remote-productivity,9,/blog/assets/remote-productivity/img-9.webp,,missing,Design example illustrating begin learning,medium,Generic heading-based alt
saas-dashboard-examples,1,/blog/assets/saas-dashboard-examples/img-1.webp,,missing,Design example illustrating definition of saas dashboards,medium,Generic heading-based alt
saas-dashboard-examples,2,/blog/assets/saas-dashboard-examples/img-2.webp,,missing,Design example illustrating material-x,medium,Generic heading-based alt
saas-dashboard-examples,3,/blog/assets/saas-dashboard-examples/img-3.webp,,missing,Design example illustrating material desktop ui kit,medium,Generic heading-based alt
saas-dashboard-examples,4,/blog/assets/saas-dashboard-examples/img-4.webp,,missing,Design example illustrating eclipse ui kit,medium,Generic heading-based alt
